time,event
26415,9
26465,8
26556,9
26734,10
26798,10
26802,2
26850,9
26895,8
27505,1
27509,2
27563,1
27571,3
27655,10
27854,4
28078,4
28155,1
28158,1
28162,2
28175,10
28178,9
28191,3
28399,3
28413,9
28481,10
28803,8
28814,3
28904,4
28926,1
28928,2
28931,2
28979,3
29007,9
29021,2
29024,1
29053,8
29056,9
29217,4
29251,4
29255,10
29261,4
29436,2
29481,4
29492,1
29510,9
29533,9
29676,1
29685,2
29690,1
29693,4
29706,10
29754,8
29776,10
29797,10
29819,10
29873,10
29893,2
30082,8
30094,10
30219,4
30330,2
30431,8
30468,9
30489,9
30492,1
30550,9
30599,1
30601,2
30778,8
30787,2
30788,1
30819,3
30925,2
30929,2
30957,8
31138,2
31150,8
31315,2
31336,10
31353,8
31364,9
31509,9
31659,4
31682,2
31685,1
31689,8
31724,2
31763,3
31827,8
31833,3
31855,2
31914,9
31975,9
31976,10
32087,9
32190,3
32218,8
32241,2
32344,10
32345,10
32356,9
32374,8
32422,9
32490,9
32496,9
32646,10
32691,2
32781,9
32785,8
32876,8
32896,2
33005,2
33031,8
33110,1
33120,1
33148,9
33188,4
33232,2
33247,1
33338,8
33424,10
33648,8
33734,9
34003,1
34007,4
34015,2
34095,9
34230,8
34264,8
34352,2
34362,2
34368,10
34374,10
34391,9
34420,9
34430,8
34448,3
34515,8
34604,4
34629,2
34639,2
34646,3
34665,4
34682,2
34694,9
34742,4
34775,3
34816,10
34820,10
34889,9
34891,8
35000,8
35039,9
35114,1
35131,3
35149,2
35154,4
35164,10
35167,10
35330,2
35418,8
35471,9
35558,9
35565,2
35603,8
35608,8
35768,2
35876,2
36013,3
36112,4
36142,8
36176,3
36192,10
36225,9
36250,9
36283,2
36284,1
36288,8
36290,8
36518,8
36771,2
36781,3
36817,2
36850,9
36949,4
36984,1
36996,2
37017,9
37051,2
37052,9
37064,3
37188,8
37193,8
37206,4
37246,2
37286,10
37345,2
37347,1
37348,2
37350,1
37351,2
37387,9
37400,8
37592,2
37634,2
37870,4
37891,8
37903,2
38035,8
38046,2
38122,9
38220,10
38222,2
38233,9
38268,9
38426,4
38434,8
38489,1
38491,1
38528,3
38541,2
38544,4
38557,9
38575,2
38643,9
38656,2
38664,2
38682,8
38701,9
38704,9
38818,8
38849,10
38912,8
38963,3
39070,9
39102,2
39208,8
39300,8
39341,3
39347,9
39413,3
39437,2
39447,9
39527,8
39531,8
39694,8
39783,9
39812,9
39860,8
39895,8
40007,9
40076,2
40136,8
40137,10
40216,2
40300,9
40357,4
40362,1
40365,2
40371,3
40388,9
40559,9
40571,10
40633,9
40644,9
40747,8
40785,4
40796,8
41103,8
41327,8
41392,9
41419,8
41466,8
41655,3
41662,9
41709,8
41792,9
41795,9
41803,9
41999,8
42022,8
42043,9
42082,2
42378,1
42463,9
42482,8
42551,9
42556,8
42589,9
42605,8
42693,9
42751,8
42759,2
42760,9
42966,8
43205,8
43209,9
43225,8
43230,8
43438,9
43578,9
43649,2
43650,1
43651,2
43652,1
43663,3
43673,8
43785,9
43802,9
43831,9
43842,8
43913,2
44052,8
44169,2
44185,10
44187,10
44188,10
44242,9
44295,2
44322,8
44355,9
44356,1
44361,1
44374,3
44492,8
44524,8
44526,8
44609,2
44719,8
44785,4
44823,2
44879,10
44881,10
44883,10
44894,9
44909,9
44943,9
44958,8
44973,8
45034,8
45041,9
45121,10
45301,8
45350,2
45421,2
45456,9
45462,8
45641,8
45731,9
45848,10
45872,8
45907,8
46087,9
46170,4
46172,4
46281,8
46330,2
46335,1
46336,4
46344,9
46404,9
46525,8
46619,3
46656,9
46675,9
46703,4
46714,10
46776,8
46782,8
46810,9
46813,8
46926,2
46930,1
46962,4
46986,2
47018,10
47095,8
47130,4
47135,3
47137,3
47171,8
47216,8
47230,9
47255,2
47277,1
47280,4
47284,4
47318,1
47324,1
47324,8
47327,2
47332,1
47335,4
47400,8
47403,9
47608,10
47739,2
47741,1
47745,9
47746,2
47755,9
47761,8
47811,10
47881,4
47909,10
47910,2
47912,4
47917,2
47919,3
47927,10
47968,9
48009,8
48103,9
48110,1
48111,9
48114,8
48160,3
48179,2
48192,10
48200,4
48202,4
48298,4
48302,4
48315,10
48505,10
48513,9
48542,8
48567,1
48571,8
48573,8
48616,8
48683,4
48721,8
48754,2
48790,9
48856,10
48882,4
48933,9
48937,2
48941,3
49000,10
49098,10
49221,9
49222,9
49320,4
49350,9
49354,4
49439,1
49440,4
49444,1
49540,9
49557,2
49561,1
49587,8
49591,10
49608,10
49703,3
49738,2
49919,4
49931,9
49981,2
49983,1
49986,3
49989,3
49994,8
49995,8
50002,4
50132,1
50139,8
50149,9
50185,2
50188,4
50190,4
50204,9
50344,10
50451,9
50614,1
50615,2
50616,1
50617,2
50619,2
50649,1
50663,9
50694,8
50719,8
50722,3
50818,8
50843,9
50907,2
50937,3
51033,1
51067,2
51145,10
51201,9
51214,9
51216,9
51384,8
51414,9
51440,2
51478,2
51543,3
51546,9
51622,2
51685,1
51717,8
51749,1
51752,10
51753,10
51757,4
51870,9
51874,3
51898,2
51974,9
52080,8
52122,1
52151,9
52198,10
52210,1
52221,2
52222,1
52260,1
52300,1
52303,1
52304,2
52305,1
52308,4
52314,8
52323,8
52354,9
52358,8
52391,8
52402,9
52416,2
52447,4
52483,3
52486,2
52502,10
52505,10
52516,3
52518,4
52578,3
52589,2
52606,2
52612,1
52616,1
52616,9
52628,4
52666,8
52729,10
52746,4
52749,4
52765,9
52853,2
52903,8
52905,8
52994,9
52996,2
53015,8
53108,1
53110,1
53117,9
53133,10
53160,3
53345,4
53359,2
53395,9
53416,2
53452,3
53644,9
53690,1
53780,2
53795,3
53823,2
53827,4
53851,4
54019,8
54085,2
54087,1
54114,2
54221,2
54228,10
54370,1
54376,10
54412,9
54450,4
54453,10
54464,9
54469,3
54477,1
54480,1
54514,8
54515,2
54516,1
54528,10
54530,10
54533,9
54536,1
54536,8
54539,2
54552,2
54588,1
54622,10
54631,10
54643,3
54682,3
54718,4
54720,2
54731,8
54741,9
54797,2
54819,8
54911,3
54961,9
55008,3
55009,4
55234,10
55241,9
55255,4
55260,1
55264,2
55270,3
55291,8
55302,9
55304,1
55309,2
55318,2
55331,4
55332,8
55348,3
55350,3
55362,9
55366,9
55367,2
55369,9
55376,3
55388,10
55389,3
55410,8
55537,8
55539,8
55632,2
55638,9
55647,8
55651,4
55766,9
55816,10
55819,8
55837,10
55918,2
55930,3
55951,9
56057,2
56059,2
56061,1
56074,10
56090,9
56114,9
56148,10
56150,10
56155,10
56189,2
56199,2
56226,8
56230,9
56263,9
56279,4
56306,1
56384,2
56385,2
56388,1
56393,10
56395,10
56424,10
56448,2
56458,3
56482,10
56588,10
56604,9
56673,9
56736,3
56737,3
56782,8
56852,8
56993,9
57021,8
57023,8
57026,8
57040,10
57041,10
57086,9
57113,2
57120,1
57122,1
57148,9
57168,9
57243,10
57254,2
57260,2
57327,10
57333,4
57340,9
57361,10
57428,4
57435,1
57442,2
57452,9
57457,9
57498,3
57513,1
57533,3
57543,8
57568,10
57579,8
57669,2
57674,1
57675,4
57679,4
57695,9
57697,9
57723,3
57728,3
57783,3
57874,9
57879,9
57947,8
57950,2
57964,4
57967,1
57972,1
57999,8
58000,2
58005,8
58007,8
58108,4
58119,2
58136,2
58138,2
58186,1
58201,3
58220,10
58246,9
58247,10
58262,9
58274,3
58340,4
58382,3
58453,8
58596,8
58602,4
58648,2
58664,8
58667,8
58668,8
58688,2
58689,1
58701,8
58812,4
58817,1
58820,2
58828,3
58855,9
58918,2
58922,2
58953,3
58986,2
59022,9
59044,8
59066,9
59068,9
59086,2
59102,9
59128,4
59135,2
59140,3
59168,8
59179,9
59188,10
59190,10
59192,10
59196,3
59246,1
59307,8
59328,8
59365,2
59369,2
59370,4
59371,1
59376,3
59404,2
59408,1
59490,2
59512,10
59516,3
59538,2
59573,4
59574,1
59619,9
59654,4
59672,4
59697,4
59799,1
59802,2
59808,3
59811,9
59813,9
59817,9
59818,3
59841,2
59995,8
60009,8
60050,9
60058,2
60064,10
60192,2
60246,4
60259,1
60273,9
60278,9
60317,3
60343,2
60494,8
60517,10
60562,8
60647,8
60715,9
60722,4
60733,3
60736,3
60739,3
60739,10
60740,10
60761,4
60764,1
60836,2
60875,4
60881,4
60884,1
60886,1
60887,2
60888,1
60888,2
60889,2
60891,2
60893,2
60939,1
60940,1
60942,2
60951,8
60955,8
60965,10
60966,9
61021,2
61030,3
61108,2
61115,4
61135,10
61144,10
61167,3
61211,1
61234,9
61249,8
61361,1
61377,3
61381,9
61387,2
61391,4
61408,10
61448,2
61454,9
61493,2
61499,2
61519,9
61566,2
61567,1
61589,8
61628,2
61649,8
61657,8
61672,9
61752,9
61835,8
61860,9
61900,9
61965,10
61970,2
61986,2
62012,9
62041,2
62042,4
62045,1
62086,2
62102,8
62106,1
62107,2
62108,1
62109,1
62111,10
62112,8
62117,8
62121,4
62150,10
62183,8
62239,10
62264,10
62266,10
62300,2
62333,2
62334,1
62348,9
62350,9
62370,2
62377,2
62471,4
62510,9
62524,3
62535,4
62537,1
62543,8
62553,9
62573,4
62579,1
62587,9
62612,2
62622,1
62629,3
62647,3
62662,1
62671,4
62674,1
62676,1
62681,2
62691,9
62695,10
62702,3
62731,9
62734,4
62862,8
62921,9
63017,3
63125,8
63127,8
63136,8
63142,4
63197,8
63226,9
63242,2
63297,2
63426,9
63502,10
63507,10
63553,2
63556,1
63571,2
63575,8
63581,4
63673,9
63725,2
63785,9
63787,8
63794,8
63833,9
63847,4
63905,8
63917,10
63943,4
63965,8
64026,2
64052,2
64149,4
64171,1
64174,9
64179,9
64237,3
64309,2
64315,8
64365,9
64421,8
64427,10
64499,10
64605,9
64665,9
64681,3
64727,9
64798,8
64869,2
64896,9
64944,8
64961,9
65031,9
65107,4
65111,1
65113,8
65115,8
65163,10
65198,2
65213,9
65289,10
65311,8
65340,10
65346,10
65358,9
65361,8
65363,8
65374,9
65437,2
65458,4
65561,9
65582,2
65650,2
65693,10
65693,2
65696,1
65743,8
65763,9
65816,9
65864,8
65872,2
65959,8
65974,8
66014,9
66059,4
66104,4
66127,2
66130,4
66168,9
66207,4
66220,9
66223,8
66237,10
66244,2
66267,10
66312,2
66323,9
66391,8
66394,8
66398,9
66442,8
66446,3
66551,2
66622,2
66653,8
66696,2
66732,1
66738,9
66750,3
66756,2
66761,4
66781,8
66813,8
66867,8
66915,4
66925,10
66927,10
66939,2
66945,8
66986,9
66995,2
67124,2
67182,8
67235,8
67251,4
67257,4
67269,1
67270,2
67272,2
67293,3
67325,10
67327,10
67345,8
67402,9
67434,2
67437,1
67447,2
67478,2
67602,10
67605,10
67633,8
67635,8
67647,4
67649,9
67674,2
67705,9
67709,1
67716,2
67727,9
67730,9
67755,8
67774,3
67797,9
67820,9
67867,10
67875,9
68078,4
68117,1
68125,2
68149,3
68184,8
68223,8
68230,8
68262,8
68267,10
68286,8
68293,10
68293,2
68321,8
68408,10
68525,2
68615,1
68616,1
68627,2
68630,9
68645,9
68657,3
68689,3
68785,9
68786,10
68872,4
68874,4
68874,8
68875,4
68907,10
68911,10
68929,8
68991,4
68997,2
69018,8
69020,8
69070,9
69074,1
69077,2
69104,9
69170,9
69175,8
69185,10
69220,4
69223,3
69227,3
69235,3
69245,1
69266,9
69300,2
69305,2
69344,2
69486,10
69610,4
69612,4
69622,8
69698,9
69733,9
69828,2
69833,4
69834,1
69834,9
69841,10
69857,8
69882,10
69884,10
69957,9
70012,2
70014,1
70021,9
70027,3
70036,2
70055,8
70123,2
70174,4
70194,2
70201,4
70202,9
70208,8
70220,4
70222,4
70251,10
70259,1
70261,2
70263,1
70265,1
70274,3
70342,1
70413,10
70462,2
70464,1
70476,3
70483,8
70496,3
70504,9
70621,8
70711,10
70734,8
70795,8
70817,2
70820,9
70823,2
70834,9
70847,2
70850,2
70851,1
70867,2
70885,9
70888,2
70922,8
70961,2
70963,9
70987,4
71055,2
71071,4
71148,8
71167,9
71214,8
71225,9
71249,2
71252,2
71302,9
71323,9
71324,2
71335,2
71342,8
71351,2
71405,2
71439,8
71460,8
71477,10
71502,3
71519,10
71537,2
71575,8
71584,2
71598,9
71602,8
71628,3
71633,8
71658,8
71664,1
71703,8
71705,9
71816,10
71833,9
71858,8
71892,3
71960,1
71965,2
71984,2
71993,2
71994,10
72010,10
72053,2
72072,4
72074,4
72090,10
72116,1
72119,9
72126,3
72141,8
72177,2
72179,8
72223,8
72225,10
72256,9
72267,4
72277,9
72292,10
72317,8
72333,3
72347,1
72348,4
72349,1
72351,4
72357,4
72377,9
72412,3
72473,2
72474,1
72475,2
72476,1
72477,2
72478,2
72484,10
72504,9
72616,8
72636,10
72656,2
72661,10
72669,10
72673,10
72746,9
72829,2
72884,9
72890,9
72891,8
72900,4
72916,2
72927,2
72991,1
72994,2
73003,3
73005,4
73047,8
73062,10
73084,10
73093,2
73125,3
73175,10
73176,10
73203,9
73207,8
73225,2
73228,4
73238,9
73258,4
73304,10
73322,9
73350,8
73358,9
73380,8
73383,2
73384,1
73385,2
73387,1
73391,9
73395,9
73419,4
73421,2
73424,2
73437,10
73494,2
73501,3
73560,2
73565,9
73572,9
73579,2
73590,3
73608,2
73610,2
73647,9
73656,10
73656,2
73672,4
73676,2
73721,1
73754,8
73788,1
73795,2
73796,2
73800,1
73803,9
73806,1
73807,4
73816,10
73823,4
73828,2
73926,10
73932,8
73933,8
73956,9
74008,8
74034,3
74043,8
74062,8
74090,1
74091,2
74100,3
74114,1
74117,2
74117,2
74122,2
74126,3
74135,2
74144,10
74145,9
74158,8
74206,9
74270,10
74284,9
74302,3
74304,3
74317,8
74322,10
74374,3
74379,8
74406,3
74415,9
74513,10
74567,4
74609,9
74630,9
74638,2
74658,4
74660,1
74661,4
74662,1
74663,4
74669,8
74681,2
74746,1
74815,8
74867,9
74910,4
74912,2
74913,1
74921,10
74922,8
74961,8
74964,4
74980,3
74984,8
74996,2
75078,2
75108,2
75137,10
75258,10
75262,10
75293,8
75326,1
75326,10
75363,10
75374,8
75377,10
75403,9
75494,9
75497,9
75546,2
75568,10
75653,8
75676,8
75713,9
75746,1
75757,2
75759,4
75760,1
75772,9
75790,10
75794,10
75818,4
75822,10
75882,8
75905,10
75906,9
75909,10
75925,2
75940,4
75948,2
75950,1
75950,4
76018,1
76021,2
76035,10
76089,9
76089,8
76102,10
76114,9
76114,8
76129,4
76148,8
76191,8
76224,2
76239,4
76254,1
76260,9
76263,9
76280,10
76285,1
76298,2
76304,1
76307,1
76309,2
76315,8
76331,10
76332,2
76334,3
76337,10
76380,9
76395,9
76405,3
76406,3
76406,1
76407,2
76408,3
76410,2
76411,2
76412,2
76423,4
76462,9
76465,2
76494,8
76546,3
76552,10
76553,8
76555,10
76586,9
76621,8
76651,3
76693,10
76694,2
76708,4
76725,2
76726,1
76727,2
76728,1
76731,9
76733,3
76768,2
76828,2
76838,9
76844,2
77018,9
77073,4
77088,10
77104,2
77136,9
77176,3
77178,9
77217,2
77269,8
77270,1
77270,1
77272,1
77273,3
77307,2
77349,9
77371,10
77379,4
77398,1
77459,10
77480,10
77505,1
77511,3
77522,9
77539,9
77558,2
77577,2
77578,1
77580,4
77581,1
77595,8
77623,3
77663,9
77669,1
77679,2
77685,8
77695,4
77731,3
77775,10
77799,8
77819,9
77849,8
77878,2
77901,2
77942,2
77973,2
77988,10
78104,10
78144,8
78147,8
78149,9
78250,9
78292,2
78300,3
78334,2
78367,2
78393,10
78412,3
78438,10
78486,1
78498,3
78505,8
78522,2
78536,9
78556,4
78558,4
78559,4
78578,8
78593,8
78660,9
78662,1
78670,10
78692,1
78696,4
78699,1
78727,10
78742,9
78758,1
78760,2
78773,3
78777,9
78794,2
78806,2
78808,10
78810,3
78812,3
78832,3
78841,9
78856,4
78880,2
78904,10
78924,4
78932,2
78981,1
79021,2
79030,2
79037,9
79064,2
79079,8
79127,8
79133,10
79136,10
79137,8
79141,9
79150,8
79154,1
79168,3
79189,10
79196,9
79220,8
79252,4
79259,8
79283,9
79305,9
79313,9
79324,4
79335,2
79345,10
79364,10
79372,10
79437,8
79439,8
79440,8
79445,8
79455,2
79458,1
79461,1
79464,1
79465,8
79468,8
79496,4
79510,1
79545,8
79547,8
79577,10
79610,3
79647,9
79656,4
79661,1
79719,8
79762,1
79765,2
79769,10
79772,10
79772,10
79785,10
79786,9
79810,2
79833,2
79839,8
79850,4
79876,3
79876,9
79878,9
79919,9
79930,8
79934,2
79967,3
79975,10
79978,10
79984,2
79985,1
79991,3
79994,8
80005,1
80101,10
80132,8
80166,8
80170,9
80231,9
80243,9
80270,8
80304,1
80315,8
80324,3
80378,8
80395,10
80399,10
80488,4
80493,1
80525,2
80527,4
80534,8
80552,9
80555,4
80620,2
80622,1
80630,3
80644,10
80665,10
80734,8
80752,2
80757,3
80769,2
80771,1
80772,2
80773,1
80778,9
80806,8
80813,10
80822,3
80887,2
80924,2
80956,2
80961,3
80991,2
80997,1
81013,2
81015,1
81026,9
81040,4
81080,9
81118,8
81180,10
81215,9
81250,9
81293,2
81299,2
81407,8
81448,2
81456,9
81462,3
81491,8
81529,8
81582,9
81591,4
81627,10
81636,10
81680,2
81686,2
81687,9
81716,2
81717,1
81720,1
81721,8
81730,1
81734,9
81748,1
81777,2
81806,4
81849,9
81863,3
81865,3
81880,9
81886,1
81899,1
81900,4
81902,1
81916,9
81931,9
81962,8
81965,2
81988,1
82048,2
82053,1
82074,9
82109,8
82112,10
82120,10
82135,9
82144,10
82173,8
82188,8
82218,10
82220,9
82244,10
82247,3
82249,10
82252,2
82263,1
82300,3
82320,2
82361,10
82368,10
82385,2
82412,1
82415,1
82449,4
82579,8
82599,8
82614,8
82615,8
82621,10
82642,3
82643,9
82669,4
82702,3
82724,4
82734,1
82761,9
82800,4
82815,10
82833,1
82834,2
82855,1
82856,10
82881,8
82891,2
82897,4
82899,4
82925,3
82930,4
82982,1
82984,1
82991,9
83012,10
83016,4
83065,2
83082,9
83125,2
83185,9
83193,3
83219,3
83222,10
83233,8
83240,8
83251,2
83252,1
83284,2
83289,1
83289,10
83300,8
83309,2
83315,8
83319,2
83336,2
83342,1
83378,4
83380,10
83502,9
83517,4
83522,8
83533,2
83543,1
83545,8
83568,9
83585,1
83647,10
83659,3
83694,2
83717,2
83789,2
83794,1
83795,2
83806,10
83822,10
83877,10
83879,10
83905,4
83913,2
83935,10
83972,2
83985,9
84000,10
84032,9
84066,8
84083,9
84090,1
84092,2
84094,1
84097,8
84098,8
84102,9
84105,9
84109,4
84126,9
84153,3
84158,1
84162,2
84224,10
84255,1
84256,2
84264,3
84322,2
84325,2
84363,2
84378,2
84385,2
84389,8
84403,4
84405,4
84419,10
84483,2
84484,1
84484,2
84485,2
84486,1
84525,2
84565,9
84596,4
84607,2
84654,3
84655,10
84661,10
84676,2
84767,2
84769,1
84777,8
84794,2
84806,9
84821,10
84824,10
84833,9
84923,2
85012,2
85046,3
85055,10
85057,10
85073,10
85085,10
85087,2
85090,10
85112,4
85137,9
85158,2
85187,9
85201,2
85207,8
85208,8
85223,9
85260,9
85271,8
85293,10
85305,1
85344,10
85361,10
85362,2
85372,3
85372,8
85374,8
85379,10
85403,8
85404,8
85406,10
85416,4
85436,1
85443,10
85462,4
85478,4
85489,10
85493,3
85504,10
85515,3
85516,2
85517,1
85523,3
85525,3
85557,10
85612,4
85628,2
85642,4
85648,10
85651,10
85684,10
85689,3
85695,2
85699,10
85719,8
85728,9
85736,1
85739,1
85804,10
85813,9
85826,10
85827,2
85841,1
85899,2
85904,1
85905,4
85905,2
85934,9
85968,3
85985,4
85994,10
86037,10
86055,10
86060,1
86073,2
86099,10
86130,9
86186,10
86193,10
86276,9
86322,9
86344,2
86360,2
86361,10
86368,3
86389,9
86415,2
86427,4
86433,2
86498,10
86502,2
86511,1
86514,1
86517,1
86527,3
86542,4
86557,4
86579,4
86613,2
86634,2
86640,1
86661,2
86661,2
86686,9
86694,3
86700,10
86711,1
86720,9
86730,8
86738,8
86786,8
86816,10
86818,8
86840,9
86842,9
86887,1
86895,3
86979,2
86982,1
86993,10
87012,2
87053,8
87073,3
87131,8
87151,1
87154,4
87177,4
87185,9
87246,4
87313,2
87337,1
87338,2
87340,2
87342,4
87377,1
87377,9
87380,1
87383,3
87412,2
87413,1
87416,2
87421,3
87421,10
87459,8
87492,2
87506,9
87514,3
87515,9
87566,10
87618,2
87648,9
87655,9
87659,10
87702,10
87706,10
87733,8
87776,4
87793,2
87866,2
87893,4
87895,1
87980,8
87992,1
88028,10
88072,2
88109,9
88183,1
88198,9
88200,9
88207,1
88212,4
88218,2
88227,10
88236,4
88239,10
88269,10
88304,8
88305,8
88331,8
88362,3
88415,2
88430,9
88456,1
88458,1
88460,4
88495,4
88510,1
88525,9
88582,4
88598,8
88629,9
88638,1
88641,8
88672,1
88689,1
88691,2
88716,10
88720,9
88744,1
88752,3
88760,8
88792,2
88796,1
88798,4
88819,10
88834,2
88837,4
88839,1
88867,3
88876,1
88880,2
88888,1
88890,3
88891,1
88913,9
88918,9
88968,10
88974,10
89016,9
89021,10
89068,4
89072,2
89083,2
89085,1
89110,4
89111,1
89113,1
89116,2
89124,8
89131,9
89149,8
89155,3
89166,1
89170,1
89176,3
89218,4
89251,4
89254,2
89292,1
89307,3
89315,9
89331,1
89339,8
89340,8
89349,9
89360,2
89367,2
89389,8
89391,10
89395,2
89436,2
89461,9
89462,4
89494,1
89502,1
89505,1
89506,1
89507,2
89508,1
89509,2
89529,4
89533,8
89544,9
89549,10
89551,9
89552,10
89588,9
89618,9
89619,9
89625,4
89642,1
89643,4
89645,1
89647,2
89652,4
89656,9
89657,2
89661,1
89665,2
89666,8
89677,3
89681,9
89684,4
89693,10
89697,8
89708,3
89717,3
89718,9
89733,9
89749,2
89777,4
89822,10
89826,10
89888,4
89900,10
89928,8
90001,1
90014,9
90048,9
90058,9
90058,2
90073,9
90079,9
90089,2
90093,1
90097,4
90130,4
90132,4
90134,8
90140,10
90157,9
90166,4
90191,9
90200,2
90228,1
90343,10
90353,4
90373,2
90377,2
90386,3
90416,2
90420,2
90471,8
90505,10
90531,1
90558,9
90597,8
90599,10
90605,10
90611,2
90614,1
90615,2
90636,9
90669,9
90673,4
90685,2
90708,1
90724,3
90726,3
90727,2
90768,10
90801,2
90802,1
90803,2
90804,1
90866,4
90905,2
90906,1
90906,10
90917,3
90948,2
90960,10
90983,10
90987,8
91000,4
91012,8
91018,3
91028,10
91049,2
91057,9
91065,9
91093,1
91133,9
91174,2
91192,9
91252,1
91254,2
91266,8
91302,9
91384,9
91388,9
91426,2
91428,1
91438,2
91468,1
91477,2
91484,3
91532,10
91635,1
91644,3
91687,2
91699,4
91732,9
91740,2
91744,8
91745,1
91746,4
91775,1
91778,2
91789,8
91821,1
91841,3
91845,2
91848,8
91866,9
91893,9
91903,10
91950,3
91998,2
92033,1
92044,9
92050,8
92054,8
92055,3
92057,8
92062,9
92076,1
92078,1
92085,9
92088,8
92091,8
92132,3
92147,2
92168,8
92209,3
92231,8
92249,3
92319,1
92330,9
92396,2
92434,9
92439,3
92465,9
92556,9
92582,8
92590,10
92595,10
92670,10
92688,2
92784,9
92788,4
92790,4
92791,8
92795,8
92800,1
92802,1
92809,4
92850,2
92859,2
92861,1
92870,8
92882,9
92884,3
92885,1
92889,1
92913,9
92947,9
92949,9
92975,9
93015,3
93041,10
93041,9
93047,10
93073,9
93098,2
93101,9
93116,8
93120,1
93123,1
93152,8
93153,8
93197,9
93228,8
93244,4
93260,1
93265,2
93267,1
93268,4
93268,2
93269,1
93270,8
93276,9
93280,3
93291,9
93296,2
93310,3
93310,10
93316,10
93318,4
93319,1
93322,2
93323,10
93324,1
93325,10
93333,8
93334,8
93383,9
93384,8
93448,10
93452,10
93462,8
93467,2
93474,9
93479,9
93480,3
93557,9
93674,10
93746,8
93770,8
93794,1
93802,4
93807,9
93827,2
93840,4
93841,2
93845,1
93848,1
93860,9
93866,8
93930,10
93936,10
94045,10
94130,8
94145,2
94157,8
94163,2
94165,1
94175,2
94178,4
94179,4
94182,1
94185,1
94194,3
94196,9
94235,4
94239,8
94279,4
94284,2
94285,1
94292,9
94296,9
94312,4
94346,3
94463,2
94468,1
94490,3
94531,2
94533,9
94540,9
94553,10
94555,10
94557,10
94557,8
94559,1
94559,10
94563,8
94606,9
94611,4
94620,8
94645,9
94661,9
94683,4
94686,2
94687,1
94691,8
94693,10
94694,2
94713,10
94739,9
94746,10
94756,4
94758,4
94796,9
94800,4
94822,3
94838,1
94839,1
94875,2
94887,2
94891,2
94895,2
94898,2
94900,9
94904,9
94907,9
94955,1
94956,4
94958,1
94965,10
94965,8
94984,2
94997,9
95033,2
95036,4
95044,1
95058,10
95064,2
95078,9
95100,1
95104,4
95117,10
95119,10
95167,2
95177,10
95182,10
95184,10
95202,10
95244,10
95306,10
95308,10
95334,2
95350,2
95361,2
95422,9
95452,4
95456,9
95470,9
95481,1
95484,1
95492,3
95547,8
95561,2
95562,1
95604,2
95615,8
95652,1
95678,9
95686,10
95686,8
95724,3
95753,2
95758,2
95774,9
95785,4
95797,8
95806,2
95826,9
95839,2
95844,8
95906,10
95956,9
96007,2
96019,1
96022,3
96023,2
96026,8
96028,8
96029,2
96043,2
96165,3
96182,2
96202,10
96213,2
96243,2
96269,9
96279,2
96310,1
96312,2
96313,1
96314,2
96402,1
96403,2
96404,1
96405,2
96428,10
96432,10
96436,2
96447,9
96449,9
96463,3
96464,9
96479,9
96540,10
